,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
904,Colaba,18.915091,72.8259691,Starbucks,18.92158272754285,72.83242683513133,Coffee Shop
905,Colaba,18.915091,72.8259691,Café Churchill,18.92016731503621,72.83013614126953,Café
906,Colaba,18.915091,72.8259691,Colaba Market,18.920928129223118,72.83095863848155,Flea Market
907,Colaba,18.915091,72.8259691,Bayview Cafe,18.91876768889726,72.83194515839374,Bar
908,Colaba,18.915091,72.8259691,Pa Pa Ya (Colaba),18.921456,72.832337,Asian Restaurant
909,Colaba,18.915091,72.8259691,Sea Palace,18.91907624389504,72.83201568368338,Hotel
910,Colaba,18.915091,72.8259691,Paradise,18.91872199201846,72.82887817828154,Diner
911,Colaba,18.915091,72.8259691,Modern juice centre,18.91848500354064,72.83120828579823,Juice Bar
912,Colaba,18.915091,72.8259691,Café Marina,18.91906672846827,72.83202532778965,Café
913,Colaba,18.915091,72.8259691,Mezban Restaurant,18.918532727051616,72.83093003948167,Indian Restaurant
914,Colaba,18.915091,72.8259691,Wink,18.914493752774483,72.82098627408429,Bar
915,Colaba,18.915091,72.8259691,Koyla - Ethnic Cuisine,18.9183464806378,72.83099599721182,Indian Restaurant
916,Colaba,18.915091,72.8259691,Pasta Ring,18.91665255804574,72.81867982868505,Food Truck
917,Colaba,18.915091,72.8259691,Saizen,18.917311586653934,72.83119520723203,Japanese Restaurant
918,Colaba,18.915091,72.8259691,Cafe Coffee Day,18.91524370184546,72.82415953000229,Coffee Shop
919,Colaba,18.915091,72.8259691,The Pier,18.917335927461338,72.83133368639416,Restaurant
920,Colaba,18.915091,72.8259691,Gable's,18.91885649228057,72.82806188147987,Restaurant
921,Colaba,18.915091,72.8259691,Flamboyante,18.913908897429792,72.81831626603959,Italian Restaurant
922,Colaba,18.915091,72.8259691,Doolally Taproom,18.915164440812376,72.82411949822449,Brewery
923,Colaba,18.915091,72.8259691,Bungalow 8,18.918817437411303,72.82997774121516,Furniture / Home Store
924,Colaba,18.915091,72.8259691,Wodehouse Gymkhana,18.92220325225571,72.82757329389617,Diner
925,Colaba,18.915091,72.8259691,Sizzling China,18.913324906835474,72.8229815214061,Chinese Restaurant
926,Colaba,18.915091,72.8259691,Kailash Parbat,18.918558344932205,72.82851975846349,Indian Restaurant
927,Colaba,18.915091,72.8259691,5 Fitness Club,18.91346825859865,72.82093310573217,Gym
928,Colaba,18.915091,72.8259691,Domino's Pizza,18.913,72.823,Pizza Place
929,Colaba,18.915091,72.8259691,Sufra,18.91892884120217,72.82800500860137,Middle Eastern Restaurant
930,Colaba,18.915091,72.8259691,Princess Victoria Mary Gymkhana,18.92380132677576,72.82758201257832,Tennis Court
931,Colaba,18.915091,72.8259691,Barista creme,18.92217285773455,72.82664843109578,Café
932,Colaba,18.915091,72.8259691,Cafe Coffee Day,18.91651470468167,72.81793417184163,Coffee Shop
933,Colaba,18.915091,72.8259691,Cafe Coffee Day,18.918826308570946,72.8302143109167,Coffee Shop
934,Colaba,18.915091,72.8259691,Barista creme,18.918719114860522,72.83034629939459,Coffee Shop
935,Colaba,18.915091,72.8259691,Fariyas Hotel,18.917069019720802,72.83000870565252,Hotel
936,Colaba,18.915091,72.8259691,Maker Arcade,18.916493706094656,72.8178518876871,Shopping Mall
937,Colaba,18.915091,72.8259691,Cloud 9,18.919063302360918,72.83049943534022,Pub
938,Colaba,18.915091,72.8259691,Baskin Robbins,18.91438601045215,72.81850934028625,Ice Cream Shop
939,Colaba,18.915091,72.8259691,Strand Hotel Mumbai,18.91875821168822,72.83197081773467,Hotel
940,Colaba,18.915091,72.8259691,WTC Pasta,18.914766076314795,72.81884541453623,Snack Place
941,Colaba,18.915091,72.8259691,Madras Cafe,18.918304065381996,72.82836746330491,Café
942,Colaba,18.915091,72.8259691,Sahibaan,18.91824864333195,72.82829309567029,Chinese Restaurant
943,Colaba,18.915091,72.8259691,Santoor,18.91652645070136,72.8179307425666,Indian Restaurant
944,Colaba,18.915091,72.8259691,Camy wafers,18.91892009902547,72.82778069456039,Indian Sweet Shop
945,Colaba,18.915091,72.8259691,Di Bella,18.91865159416725,72.83041318888134,Coffee Shop
946,Colaba,18.915091,72.8259691,Smokin' Joe's,18.912487898559636,72.82060708870702,Pizza Place
947,Colaba,18.915091,72.8259691,Wodehouse Gym Tennis Court,18.922259610469368,72.82756587117181,Tennis Court
948,Colaba,18.915091,72.8259691,Colabawoods Basketball Court,18.91099639052358,72.81925685423627,Basketball Court
949,Dadar,19.019282,72.8428757,Aaswad,19.020453,72.837185,Indian Restaurant
950,Dadar,19.019282,72.8428757,Oven Fresh,19.023962405111245,72.83791159865079,Bakery
951,Dadar,19.019282,72.8428757,Prakash- Shakahari Uphaar Kendra,19.02325383032543,72.8388492000297,Breakfast Spot
952,Dadar,19.019282,72.8428757,Home Chef,19.024238841042585,72.83777459529166,Restaurant
953,Dadar,19.019282,72.8428757,Gomantak Restaurant,19.02305993438658,72.8422029384039,Maharashtrian Restaurant
954,Dadar,19.019282,72.8428757,Trupti Pure Vegetarian,19.021817509193987,72.84251946550573,Vegetarian / Vegan Restaurant
955,Dadar,19.019282,72.8428757,Shivaji Park,19.026621409220052,72.84103268261613,Playground
956,Dadar,19.019282,72.8428757,Zelos n Zest,19.02382247117105,72.83798682506203,Ice Cream Shop
957,Dadar,19.019282,72.8428757,Shivaji Mandir,19.022553753480363,72.84204961479759,Movie Theater
958,Dadar,19.019282,72.8428757,Grandmama's Café,19.016673212744305,72.84611661229603,Café
959,Dadar,19.019282,72.8428757,Tibbs,19.025639237064432,72.83967452959295,Fast Food Restaurant
960,Dadar,19.019282,72.8428757,Gypsy Corner,19.02530512159097,72.84021042119717,Indian Restaurant
961,Dadar,19.019282,72.8428757,Wholesale flower market,19.018040767511764,72.8416213141282,Flower Shop
962,Dadar,19.019282,72.8428757,Gypsy Chinese Restaurant,19.025293144971897,72.84027842964724,Chinese Restaurant
963,Dadar,19.019282,72.8428757,Shree Krishna Batata Wada,19.020152402788565,72.8424739489936,Fast Food Restaurant
964,Dadar,19.019282,72.8428757,Natural's Ice-Cream,19.02488672582969,72.83564958086411,Ice Cream Shop
965,Dadar,19.019282,72.8428757,Jai Hind Lunch Home,19.015759701139082,72.83960767357596,Indian Restaurant
966,Dadar,19.019282,72.8428757,Punjabi Tadka,19.017003113043224,72.8448333783413,Indian Restaurant
967,Dadar,19.019282,72.8428757,Mani's Lunch Home,19.022698946049484,72.84950247577436,Indian Restaurant
968,Dadar,19.019282,72.8428757,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
969,Dadar,19.019282,72.8428757,China Bistro,19.02490544914982,72.84035831321738,Chinese Restaurant
970,Dadar,19.019282,72.8428757,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
971,Dadar,19.019282,72.8428757,D.P's Fast Food Centre,19.02336743364745,72.84949356999297,Fast Food Restaurant
972,Dadar,19.019282,72.8428757,Ice Cream Works,19.024722760019674,72.83547329860775,Dessert Shop
973,Dadar,19.019282,72.8428757,Shivaji Park running track,19.026064790851308,72.8397403781938,Track
974,Dadar,19.019282,72.8428757,Shrikrishna Wada,19.0194678725233,72.84253869785303,Breakfast Spot
975,Dadar,19.019282,72.8428757,Star Mall Dadar,19.0230271497135,72.84213294348339,Shopping Mall
976,Dadar,19.019282,72.8428757,Kabutar khana,19.01919491865746,72.84050775565233,Plaza
977,Dadar,19.019282,72.8428757,Barista Shivaji Park,19.025510292108873,72.83963075264512,Arcade
978,Dadar,19.019282,72.8428757,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
979,Dadar,19.019282,72.8428757,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
980,Dadar,19.019282,72.8428757,Tamnak Thai,19.02521193826648,72.83572119500359,Thai Restaurant
981,Dadar,19.019282,72.8428757,Dadar Club,19.01757717172196,72.84539861546341,Lounge
982,Dadar,19.019282,72.8428757,Gopal Krishna Bar & Restaurant,19.018568424397692,72.84112832311048,Bar
983,Dadar,19.019282,72.8428757,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
984,Dadar,19.019282,72.8428757,Dadar Chowpatty,19.02661628657162,72.84102541672853,Beach
985,Dadar,19.019282,72.8428757,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
986,Dadar,19.019282,72.8428757,Pritam Food Express,19.01655853825347,72.84617358048803,Snack Place
987,Dadar,19.019282,72.8428757,Ramee Guestline Hotel,19.017085009575183,72.84470280580939,Hotel
988,Dadar,19.019282,72.8428757,McDonald's,19.023106078576347,72.84209277501382,Burger Joint
989,Dadar,19.019282,72.8428757,Sai Juice Centre,19.022971021608807,72.85007240339795,Coffee Shop
990,Dadar,19.019282,72.8428757,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
991,Dadar,19.019282,72.8428757,Yashwant Natya Mandir,19.02688175674481,72.843403326767,Concert Hall
992,Dadar,19.019282,72.8428757,Masala zone,19.024812479057733,72.83547438681877,Indian Restaurant
993,Dadar,19.019282,72.8428757,Shree Krishna Refreshment Centre,19.017556542215864,72.8441279239291,Indian Restaurant
994,Dadar,19.019282,72.8428757,Cafe Coffee Day,19.023229787832104,72.8366282572742,Café
995,Dadar,19.019282,72.8428757,Plaza Theatre,19.02124080799542,72.8443561459611,Movie Theater
996,Dadar,19.019282,72.8428757,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
997,Dadar,19.019282,72.8428757,Malvan Katta,19.023391646969745,72.84019566462156,Indian Restaurant
998,Dadar,19.019282,72.8428757,Great punjab restaurant,19.014281050391084,72.84507809145235,Indian Restaurant
999,Dadar,19.019282,72.8428757,Masalazone Bar & Kitchen,19.024794891834905,72.83549440190276,Indian Restaurant
1000,Dadar,19.019282,72.8428757,Kailash Lassi,19.01642394128064,72.84326567872564,Restaurant
1001,Dadar,19.019282,72.8428757,Visawa Restaurant,19.01973002302967,72.84067164756975,Asian Restaurant
1002,Dadar,19.019282,72.8428757,Baskin Robbins ¤,19.02473380810554,72.8353668574955,Ice Cream Shop
1003,Dadar,19.019282,72.8428757,Hotel Sindhudurg,19.023046363672737,72.84097023642906,Indian Restaurant
1004,Dadar,19.019282,72.8428757,Sujata Veg. Treat,19.022893876885078,72.83858413328873,Indian Restaurant
1005,Dadar,19.019282,72.8428757,Light Of Bharat (LOB),19.02435424468511,72.83762328505935,Indian Restaurant
1006,Dadar,19.019282,72.8428757,Rajput Pav Bhaji,19.027718272083288,72.84131209967803,Chinese Restaurant
1007,Dadar,19.019282,72.8428757,Chinaman,19.022703464655915,72.84981706304947,Chinese Restaurant
1008,Dadar,19.019282,72.8428757,Wraps & Rolls,19.02327514267468,72.83875465393066,Sandwich Place
1009,Dadar,19.019282,72.8428757,Chandragupta,19.024832709563583,72.8403981304492,Indian Restaurant
1010,Dadar,19.019282,72.8428757,Chandragupta,19.024942316472963,72.84041543969508,Indian Restaurant
1011,Dadar,19.019282,72.8428757,Shivaji Park Gymkhana,19.02577480610913,72.83865904865122,Playground
1012,Dadar,19.019282,72.8428757,Bhoomi Plaza,19.01341528693177,72.83653191253048,Clothing Store
1013,Dadar,19.019282,72.8428757,Kumar Saloon,19.01148160623899,72.84316182444827,Spa
1014,Dadar,19.019282,72.8428757,Light Of Bharat,19.026760705801717,72.84550120868978,Food
1015,Girgaon,18.9543165,72.8179082,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
1016,Girgaon,18.9543165,72.8179082,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
1017,Girgaon,18.9543165,72.8179082,Patil juice center,18.954530979117596,72.81788540987007,Juice Bar
1018,Girgaon,18.9543165,72.8179082,Narayan Dosa,18.95744533870669,72.81325090399687,Fast Food Restaurant
1019,Girgaon,18.9543165,72.8179082,Sukhsagar,18.956065697702584,72.8134137609859,Snack Place
1020,Girgaon,18.9543165,72.8179082,Girgaum Chowpatty,18.95540503513192,72.81417699004072,Beach
1021,Girgaon,18.9543165,72.8179082,Sukh Sagar Juice Center,18.956124976419428,72.81347537635587,Juice Bar
1022,Girgaon,18.9543165,72.8179082,Cream Centre,18.955504728100184,72.81318601567378,Mexican Restaurant
1023,Girgaon,18.9543165,72.8179082,Starbucks,18.956426495409225,72.81206513923615,Coffee Shop
1024,Girgaon,18.9543165,72.8179082,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
1025,Girgaon,18.9543165,72.8179082,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
1026,Girgaon,18.9543165,72.8179082,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
1027,Girgaon,18.9543165,72.8179082,Crystal,18.955930610388766,72.8120951495242,Indian Restaurant
1028,Girgaon,18.9543165,72.8179082,Tewari Bros. Mithaiwala,18.956510062309206,72.81575370543813,Indian Restaurant
1029,Girgaon,18.9543165,72.8179082,Kulfi Centre,18.955855350646267,72.81262569949693,Ice Cream Shop
1030,Girgaon,18.9543165,72.8179082,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
1031,Girgaon,18.9543165,72.8179082,Roxy Theatre,18.955020348480133,72.81648134886657,Indie Movie Theater
1032,Girgaon,18.9543165,72.8179082,Vinay Health Home,18.95301089843378,72.82512881320312,Fast Food Restaurant
1033,Girgaon,18.9543165,72.8179082,Starbucks Coffee,18.9564316265885,72.81205759261528,Coffee Shop
1034,Girgaon,18.9543165,72.8179082,Royal Opera House,18.955518807919884,72.81426380148496,Opera House
1035,Girgaon,18.9543165,72.8179082,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
1036,Girgaon,18.9543165,72.8179082,Mani Bhavan Gandhi Sangrahalaya (Gandhi Museum),18.95968930478653,72.81147518378836,History Museum
1037,Girgaon,18.9543165,72.8179082,Café New York,18.958107623967862,72.8109995260391,Gastropub
1038,Girgaon,18.9543165,72.8179082,Govinda's Vegetarian Restaurant,18.95745164319056,72.80999366135798,Indian Restaurant
1039,Girgaon,18.9543165,72.8179082,Domino's Pizza,18.953,72.817,Pizza Place
1040,Girgaon,18.9543165,72.8179082,Nityanand Hotel,18.95738465068936,72.81951462266575,Vegetarian / Vegan Restaurant
1041,Girgaon,18.9543165,72.8179082,Sukh Sagar Hotel,18.955875862047343,72.81313084318138,Fast Food Restaurant
1042,Girgaon,18.9543165,72.8179082,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
1043,Girgaon,18.9543165,72.8179082,Gola's,18.949306841562212,72.81945304261365,Food Truck
1044,Girgaon,18.9543165,72.8179082,Panchratna Jalebi House,18.954824968508206,72.81713096387607,Breakfast Spot
1045,Girgaon,18.9543165,72.8179082,Say Cheese,18.95423508702571,72.81819872937999,Fast Food Restaurant
1046,Girgaon,18.9543165,72.8179082,Charni Road Railway Station,18.95240045270882,72.81782582837181,Train Station
1047,Girgaon,18.9543165,72.8179082,Mama Mia!,18.957481183215904,72.8131199066688,Breakfast Spot
1048,Girgaon,18.9543165,72.8179082,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
1049,Girgaon,18.9543165,72.8179082,Shiv Krishna,18.95679625578326,72.81664868791985,Indian Restaurant
1050,Girgaon,18.9543165,72.8179082,Krishna Palace Residency Hotel,18.96226637245613,72.81395955048289,Hotel
1051,Girgaon,18.9543165,72.8179082,Saffron Bay,18.954689528471008,72.8147964113239,Restaurant
1052,Girgaon,18.9543165,72.8179082,Babulnath Dosa Centre,18.956984657219515,72.80903007106785,Indian Restaurant
1053,Girgaon,18.9543165,72.8179082,Govindas,18.957467400710083,72.8098425904172,Indian Restaurant
1054,Girgaon,18.9543165,72.8179082,Golden Star Thali,18.952892141007037,72.81754087807279,Indian Restaurant
1055,Girgaon,18.9543165,72.8179082,Subway,18.95680237611825,72.81660252543381,Sandwich Place
1056,Girgaon,18.9543165,72.8179082,Thacker's,18.954042099856974,72.81487053191732,Indian Restaurant
1057,Girgaon,18.9543165,72.8179082,New Yorker,18.95536,72.813698,Italian Restaurant
1058,Girgaon,18.9543165,72.8179082,Domino's Pizza,18.956,72.814,Pizza Place
1059,Girgaon,18.9543165,72.8179082,Little Italy,18.954814118135932,72.81727938201153,Italian Restaurant
1060,Girgaon,18.9543165,72.8179082,Baskin Robbins,18.955298350575056,72.8138142951208,Ice Cream Shop
1061,Girgaon,18.9543165,72.8179082,Prakash Paan Wala,18.957074,72.810428,Restaurant
1062,Girgaon,18.9543165,72.8179082,Cafe Coffee Day,18.955539110098513,72.81867813846952,Coffee Shop
1063,Girgaon,18.9543165,72.8179082,Asian Street Kitchen,18.954779698769368,72.81445063372826,Asian Restaurant
1064,Girgaon,18.9543165,72.8179082,Café Ideal,18.955731689565855,72.81288695771747,Indian Restaurant
1065,Girgaon,18.9543165,72.8179082,Ice Cream Works,18.954626912455108,72.81469831528752,Ice Cream Shop
1066,Girgaon,18.9543165,72.8179082,Shalimar juice centre,18.954379298642664,72.81815908170373,Juice Bar
1067,Girgaon,18.9543165,72.8179082,Vasant Bhuvan Veg Restaurant,18.95901767351098,72.81736997563321,Fast Food Restaurant
1068,Girgaon,18.9543165,72.8179082,Westside,18.958839128105122,72.8107455894293,Clothing Store
1069,Girgaon,18.9543165,72.8179082,Bharatiya Vidya Bhavan,18.957283323527545,72.81048529521672,Theater
1070,Girgaon,18.9543165,72.8179082,Sikka nagar,18.957290393803365,72.82267858778263,Snack Place
1071,Girgaon,18.9543165,72.8179082,Cafe Coffee Day,18.95403097099501,72.81639479413897,Café
1072,Girgaon,18.9543165,72.8179082,Lamington Road,18.95936304726448,72.81730073210497,Electronics Store
1073,Girgaon,18.9543165,72.8179082,Panshikar,18.955125830404533,72.81905489544816,Indian Restaurant
1074,Girgaon,18.9543165,72.8179082,Cafe Coffee Day,18.95744573592565,72.81082060525837,Café
1075,Girgaon,18.9543165,72.8179082,Mafatlal Gym,18.952364017288584,72.81602481473548,Gym
1076,Girgaon,18.9543165,72.8179082,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
1077,Girgaon,18.9543165,72.8179082,Baroke,18.962245692403656,72.8137328865956,Lounge
1078,Girgaon,18.9543165,72.8179082,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
1079,Girgaon,18.9543165,72.8179082,"Coffee Shop, Trident, Marine Drive",18.953346455694323,72.82339985771405,Coffee Shop
1080,Girgaon,18.9543165,72.8179082,C. P. Tank,18.953265331303804,72.82564443611953,Bus Station
1081,Kalbadevi,18.9492575,72.8279382,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
1082,Kalbadevi,18.9492575,72.8279382,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
1083,Kalbadevi,18.9492575,72.8279382,Crawford Market,18.946761002522727,72.83122518841544,Market
1084,Kalbadevi,18.9492575,72.8279382,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
1085,Kalbadevi,18.9492575,72.8279382,Kyani & Co.,18.94406151119363,72.82857562826509,Café
1086,Kalbadevi,18.9492575,72.8279382,Vinay Health Home,18.95301089843378,72.82512881320312,Fast Food Restaurant
1087,Kalbadevi,18.9492575,72.8279382,Surti Hotel,18.952567249812088,72.82990537116653,Food
1088,Kalbadevi,18.9492575,72.8279382,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
1089,Kalbadevi,18.9492575,72.8279382,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
1090,Kalbadevi,18.9492575,72.8279382,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
1091,Kalbadevi,18.9492575,72.8279382,Furtados,18.943870582247534,72.82926226072212,Music Store
1092,Kalbadevi,18.9492575,72.8279382,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
1093,Kalbadevi,18.9492575,72.8279382,Dark Temptations,18.94299933727028,72.82810953771249,Bakery
1094,Kalbadevi,18.9492575,72.8279382,Suleman Mithaiwala,18.954728330146924,72.8331858376151,Dessert Shop
1095,Kalbadevi,18.9492575,72.8279382,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
1096,Kalbadevi,18.9492575,72.8279382,Marine Lines Railway Station,18.945704499868317,72.82375574111938,Train Station
1097,Kalbadevi,18.9492575,72.8279382,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
1098,Kalbadevi,18.9492575,72.8279382,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
1099,Kalbadevi,18.9492575,72.8279382,Mohd Ali Road,18.954751326725216,72.83319816783988,BBQ Joint
1100,Kalbadevi,18.9492575,72.8279382,Sunlight Bar,18.94444808194349,72.82923428869341,Bar
1101,Kalbadevi,18.9492575,72.8279382,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
1102,Kalbadevi,18.9492575,72.8279382,Metro Big Cinemas,18.943304149956862,72.82889749328402,Multiplex
1103,Kalbadevi,18.9492575,72.8279382,Sassanian,18.94275386041039,72.82697469313133,Bakery
1104,Kalbadevi,18.9492575,72.8279382,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
1105,Kalbadevi,18.9492575,72.8279382,Cafe Coffee Day,18.945178672797674,72.82633445786236,Café
1106,Kalbadevi,18.9492575,72.8279382,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
1107,Kalbadevi,18.9492575,72.8279382,Gola's,18.949306841562212,72.81945304261365,Food Truck
1108,Kalbadevi,18.9492575,72.8279382,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
1109,Kalbadevi,18.9492575,72.8279382,Roopkala,18.941752033402846,72.82604757329484,Bridal Shop
1110,Kalbadevi,18.9492575,72.8279382,5 Spice,18.94354017123391,72.82515882110566,Chinese Restaurant
1111,Kalbadevi,18.9492575,72.8279382,Jaffer Bhai's Delhi Darbar,18.94267349916182,72.82695413991853,Indian Restaurant
1112,Kalbadevi,18.9492575,72.8279382,Little Italy's La Pizzeria,18.94302621797815,72.82502126474827,Italian Restaurant
1113,Kalbadevi,18.9492575,72.8279382,Chinese-n-Grill,18.954864340418663,72.83380395481826,Chinese Restaurant
1114,Kalbadevi,18.9492575,72.8279382,Cafe Metro,18.943080390306363,72.82840767598752,Coffee Shop
1115,Kalbadevi,18.9492575,72.8279382,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
1116,Kalbadevi,18.9492575,72.8279382,Noorani Milk Centre,18.95474881770388,72.83338201479789,Café
1117,Kalbadevi,18.9492575,72.8279382,Subway,18.94771135598101,72.83386249089212,American Restaurant
1118,Kalbadevi,18.9492575,72.8279382,Delhi Darbar Restaurant,18.95586514972529,72.83241843711096,Indian Restaurant
1119,Kalbadevi,18.9492575,72.8279382,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
1120,Kalbadevi,18.9492575,72.8279382,Hotel Geeta Bhavan,18.945818299201616,72.82830393502596,Indian Restaurant
1121,Kalbadevi,18.9492575,72.8279382,Bade Miya (only for Ramzan),18.954704668229663,72.83346856352783,Indian Restaurant
1122,Kalbadevi,18.9492575,72.8279382,Aye Dios Mio,18.942016502671045,72.8280101648125,Mexican Restaurant
1123,Kalbadevi,18.9492575,72.8279382,American Express Bakery,18.95588766165374,72.83139138602185,Arcade
1124,Kalbadevi,18.9492575,72.8279382,Liberty cinema,18.941652321571574,72.82738897776895,Indie Movie Theater
1125,Kalbadevi,18.9492575,72.8279382,Domino's Pizza,18.941,72.828,Pizza Place
1126,Kalbadevi,18.9492575,72.8279382,C. P. Tank,18.953265331303804,72.82564443611953,Bus Station
1127,Kalbadevi,18.9492575,72.8279382,Nagdevi Street,18.95237525285924,72.83300846084609,Rest Area
1128,Kalbadevi,18.9492575,72.8279382,"Coffee Shop, Trident, Marine Drive",18.953346455694323,72.82339985771405,Coffee Shop
1129,Kalbadevi,18.9492575,72.8279382,Naturals,18.954704831500525,72.82537324136631,Ice Cream Shop
1130,Kalbadevi,18.9492575,72.8279382,Panchratna restaurant & bar,18.942899612037753,72.82682009073554,Indian Restaurant
1131,Kalbadevi,18.9492575,72.8279382,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
1132,Kalbadevi,18.9492575,72.8279382,Burhanpur Sweets,18.95485505178037,72.83349741309084,Indian Sweet Shop
1133,Kalbadevi,18.9492575,72.8279382,Birla Matoshree Sabhagriha,18.940974551215664,72.8278947639446,Theater
1134,Kalbadevi,18.9492575,72.8279382,Nidhi Ice Cream Parlor,18.956272320113058,72.82266127727812,Ice Cream Shop
1135,Kamathipura,18.9653224,72.8264349,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
1136,Kamathipura,18.9653224,72.8264349,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
1137,Kamathipura,18.9653224,72.8264349,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
1138,Kamathipura,18.9653224,72.8264349,Richardson and Cruddas,18.96649121831483,72.83279348277897,Music Venue
1139,Kamathipura,18.9653224,72.8264349,Taj Ice Cream,18.960013490448077,72.83077934706037,Ice Cream Shop
1140,Kamathipura,18.9653224,72.8264349,Tawakkal sweets,18.960052784401416,72.83093587912722,Dessert Shop
1141,Kamathipura,18.9653224,72.8264349,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
1142,Kamathipura,18.9653224,72.8264349,J. J. Jalebi,18.96190948564314,72.83166986243829,Dessert Shop
1143,Kamathipura,18.9653224,72.8264349,Amrut Punjab,18.96793245875093,72.82027341075366,Restaurant
1144,Kamathipura,18.9653224,72.8264349,Sigdi Restaurant,18.970522543245263,72.8310336481102,Indian Restaurant
1145,Kamathipura,18.9653224,72.8264349,City Center,18.9682252770377,72.82381809380858,Department Store
1146,Kamathipura,18.9653224,72.8264349,Naturals,18.96810352436019,72.82018586251398,Ice Cream Shop
1147,Kamathipura,18.9653224,72.8264349,Delhi Zaika,18.96184899547976,72.8311663573967,Restaurant
1148,Kamathipura,18.9653224,72.8264349,Celejor,18.97069149702928,72.83150616079757,Cupcake Shop
1149,Kamathipura,18.9653224,72.8264349,Maratha Mandir,18.971266371864214,72.82181883124392,Movie Theater
1150,Kamathipura,18.9653224,72.8264349,Domino's Pizza,18.97,72.831,Pizza Place
1151,Kamathipura,18.9653224,72.8264349,KFC,18.968373695211525,72.82350174639339,Fast Food Restaurant
1152,Kamathipura,18.9653224,72.8264349,Chor Bazaar (Thieves' Market),18.960047560562735,72.82973540128309,Antique Shop
1153,Kamathipura,18.9653224,72.8264349,Reliance Super,18.967801077144532,72.82018365290199,Department Store
1154,Kamathipura,18.9653224,72.8264349,McDonald's,18.96972239217153,72.81975309512174,Fast Food Restaurant
1155,Kamathipura,18.9653224,72.8264349,Cafe Coffee Day,18.969429402625742,72.83275886320301,Coffee Shop
1156,Kamathipura,18.9653224,72.8264349,McDonald's,18.968072621829073,72.82449670848378,Fast Food Restaurant
1157,Kamathipura,18.9653224,72.8264349,Tahoora sweets,18.967402569550842,72.82646378865125,Donut Shop
1158,Kamathipura,18.9653224,72.8264349,Sikka nagar,18.957290393803365,72.82267858778263,Snack Place
1159,Kamathipura,18.9653224,72.8264349,Big Bazaar,18.968132250701597,72.8238326186512,Department Store
1160,Kamathipura,18.9653224,72.8264349,Baskin Robbins,18.970007109668156,72.83038164056713,Dessert Shop
1161,Kamathipura,18.9653224,72.8264349,Anna Leela,18.96877059537636,72.8206590206532,Diner
1162,Kamathipura,18.9653224,72.8264349,Zaitoon Restaurant,18.970760171908125,72.83157025478094,Chinese Restaurant
